id,name
4095,Female Ticket Vendor
4096,Human Senator
4097,2nd Voice
4098,Enormous Robot
4099,Miner Father
4100,Jason
4101,Jim-Jam
4102,Wise Alien
4103,Geeky Programmer
4104,Man In Suit
4105,Vintner
4106,RANDALL
4107,Randall Curtis
4108,Germans
4109,Alcoholics
4110,Kyle
4111,Greeter
4112,Store Employee
4113,Juvies
4114,Crowd Of Mice
4115,Juvie #1
4117,Girl Juvies
4118,Boy Juvie
4119,Juvie #2
4120,Juvie Girl
4121,Female Alien
4122,Blacksmith
4123,Skinner On Plaque
4124,CYBORG SPIDER MRS. SKINNER
4125,Wedding Guests
4126,White Rabbit
4127,Hulk
4128,Klingons
4129,PRINCIPAL SKINNER CT
4130,Klingon #1
4131,Klingon #2
4132,Convention Freak
4133,Klingon Wedding Minister
4134,Unrecognizable Simpsons
4135,Uncle Tyrone
4136,Ryan O'Neal
4137,Ali McGraw
4138,Miami Passengers
4139,Fit Man
4140,10 Years Younger Homer
4141,10 Years Younger Marge
4142,Female Gate Announcer
4143,1st Class Stewardess
4144,Hotel Operator
4145,Young Wife
4146,Young Husband
4147,Animal Character
4148,Widow #1
4149,Widow #2
4150,Widows
4151,Attractive Widow
4152,Raoul
4153,American Skipper
4154,Canadian Skipper
4155,AMERICAN/CANADIAN SKIPPERS
4156,Contestant #1
4157,Contestant #2
4158,Farmer Billy
4159,Pig Owner
4160,Salad
4161,Nichelle Nichols
4162,Pie #1
4163,Pie #2
4086,Simon
4167,Girl Scout
4168,Dalai Lama
4170,10-Year-Old Lenny
4171,10-Year-Old Carl
4172,T.J.
4173,Ms. Killebrew
4174,TEN-YEAR-OLD MARGE
4175,Young Helen
4176,Homer's Mind
4177,Marge's Mind
4178,Guard On Walkie-talkie
4179,Junkies
4180,Barney's Voice
4181,Managing Editor
4182,Eager Young Reporter
4183,GOLF-COURSE EMPLOYEE
4184,Other Golfers
4186,Elderly Southern Senator
4187,Other Senators
4188,Aide #1
4189,Aide #2
4190,Swat Team Leader
4191,Detainee #1
4192,Detainee #3
4193,U.S. Constitution
4194,Bill O' Rights
4195,Old Coot
4196,Young Guard
4197,Immigration Officer
4198,Girlfriend
4199,Cartoon Eagle
4200,NVA SGT.
4201,Alien Boss
4202,Harlot
4205,Dr. Bartley
4206,Cockney Woman
4207,Peter Pan
4208,Purveyor
4209,Stool
4210,Mao
4211,Ebenezer Burns
4212,Addicts
4213,Lord Mayor Quimby
4214,Pleasant Female Voice
4215,Blackula
4216,2nd Homer
4217,Potluckers
4218,Marge's Face
4219,Billy Bullion Cube
4220,STUART
4221,James Caan
4222,Head Judge
4223,Twinkle the Kidd
4224,PRINGLES-TYPE MAN
4225,Koobler Dwarf
4226,Food Icons
4227,Eight-year-old Girl
4228,Eight-year-old Girl's Friend
4229,Male Clerk
4230,Reflection
4231,Mr. Muntz
4232,News Crew Member #1
4233,News Crew Member #2
4235,Bob Dylan
4236,Teenage Moe
4237,Lisa's Reflection
4238,Hard-bitten Man
4239,Conf. Delegate
4240,Man Caught In Lava
4241,SPONGE BOB
4242,Sgt. Activity
4243,Lt. Adventure
4244,Exhibitor #1
4245,Exhibitor #3
4246,Retailers
4248,Chum
4249,Homer's Muzzle
4250,Employment Counselor
4251,Border Agent
4252,Canadians
4253,Pharmacist
4254,U.S. Border Guard
4255,2nd U.S. Border Guard
4256,Los Jacquitos Leader
4257,Mountie
4258,Canadian Official #1
4259,Canadian Official #2
4260,Server #1
4261,Server #2
4262,Health Inspector
4263,New Health Inspector
4264,Loan Officer
4265,Drunks
4266,Three Of Diamonds
4267,Five Of Diamonds
4268,Jack Of Clubs
4269,Eight Of Clubs
4204,Eliza
4169,10-Year-Old Homer
4185,Nash Castor
4203,Inspector Wiggum
4247,Goose Gladwell
4270,Jack Of Diamonds
4271,SQUEAKY-VOICED TEEN ATTENDANT
4272,Toddler
4273,MOE-BIRD
4274,Moe's Thoughts
4275,France
4276,Japan
4277,Botswana
4278,Antarctica
4279,Italian Tour Guide
4280,Italian Plumber
4281,AFRICAN-AMERICAN MAN
4282,Deion Overstreet
4283,Grandson
4284,Grandfather
4285,Timmy
4286,LeBron James
4287,Michelle Kwan
4288,Yao Ming
4289,Mr. Burns Logo
4290,Captain McCallister's Head
4291,Espn-style Anchorman #1
4292,Espn-style Anchorman #2
4293,Warren Sapp
4294,Tom Brady
4295,Huge Man #1
4296,Commissioner
4297,Texas Owner
4298,Nfl Film-type Announcer
4299,Different Man
4300,Super Bowl Crowd
4301,Game Show Audience
4302,Anchorman
4303,Alcatraaaz
4304,Woman In Crowd
4305,50 Cent
4306,FAMILIAR VOICE
4307,Deputy
4308,Bart on Tape
4309,Tailor
4310,Needy Woman
4311,Posse
4312,HOWELL HUSER
4313,Kitchen Wizard
4314,Calypso Singer
4315,Calypso Chorus
4316,Veronica
4317,Homers
4318,Leslie
4319,Ranger Johnson
4320,Store Manager
4321,Backpack
4322,Gary Busey
4323,Dutchwoman
4324,Frenchman
4325,SIX-YEAR-OLD-BART
4326,4-Year-Old Lisa
4327,Robert Wagner
4328,Active Woman
4329,Mr. Zhao
4330,Chinese Dragon
4331,Red Dragon
4332,Chinese Pilot
4333,Chinese Co-pilot
4334,Functionary
4336,Barbarian
4337,2nd Barbarian
4338,Chinese Uncle Ben
4339,Chinese Willy
4340,Chinese Announcer
4341,Disgruntled Audience Member
4342,Disgruntled Audience Member #2
4343,Disgruntled Audience Member #3
4344,Chinese Acrobats
4345,Ling
4346,Chinese Man
4347,Chinese Guard #1
4348,Chinese Guard #2
4349,David Silverman
4350,Muscular Homer
4351,Brenda
4352,Roger
4353,Fashionable Lady
4354,Andrew Jackson
4355,New England Rv-er
4356,Martha
4357,Southern Rv-er
4358,Jesus
4359,Rv-ers
4360,Square Dance Caller
4361,Suv Families
4362,Turkish Captain
4363,Turkish Crewman
4364,Male Tenor
4365,Springfield Billy
4366,Female Theatergoer
4367,Snobby Older Male Theatergoer
4368,Snobby Theatergoers
4369,Basketball Player
4370,Oboist
4371,Frank Gehry
5087,ALEPPO
4372,Shelbyvillians
4373,Officer Krackney
4376,Jenda
4378,Teenage Nelson
4379,Sherri's Belly
4380,Terri's Belly
4381,Assistant Principal Kearney
4382,Teenage Ralph
4383,Angry Rainbows
4384,Teenage Martin
4385,Robo-Wiggum
4387,MOE-CLONE
4388,Uni-clams
4389,Sad Uni-clam
4390,Spider Moe
4391,Graduates
4392,Teenage Sherri
4393,50-ish Lisa
4394,50-ish Milhouse
4395,VICE-PRESIDENT CLETUS
4396,Knockers Waitress
4397,President Homer
4398,Record
4399,Brooklyn Private
4400,Sergeant Skinner
4401,Stapled Soldier
4402,Army Men
4403,Vending Machine
4404,Vending Machine #2
4406,German Backpacker
4407,Female German Backpacker
4408,German Student
4409,Sadistic German Backpacker
4410,Clarissa Wellington
4411,Cameron Winklevoss
4412,TEENAGE P.A.
4413,Bored Voice
4414,10-year-old-girl
4415,Photography Club
4416,Buddhist Monk
4417,Anguished Woman
4418,MAN IN DEVIL SUIT
4419,Marine Biologist
4420,Bookstore Clerk
4421,EURO-TRASH VOICE
4422,ARCHANGEL
4423,Demon
4424,Dean Martin
4425,Public Radio Announcer
4426,Female Radio Host
4427,Stefan Whitmore
4428,Bohemian-looking Man
4429,Goat
4430,Katja
4431,Vicki
4432,Male Crowd
4433,Clay
4434,Humbleton Passersby
4435,Humbleton Man
4436,Humbleton Woman
4437,Jason Bateman
4438,Sister Thomasina
4440,Sean's Dad
4441,Young Sean
4442,St. Sebastian
4443,Dying Soldier
4444,Church Women
4445,Croquet Player #1
4446,Croquet Player #2
4447,Emcee
4448,Pious Riot
4449,Band Member
4450,Band Members
4451,1st Leader
4452,2nd Leader
4453,1st Army
4454,2nd Army
4455,Oakland Player
4456,1st Actress
4457,2nd Actress
4458,Character
4459,SEA CREATURE
4460,Caleb Thorn
4461,MANATEE
4462,Victor
4463,Uncle John
4464,Aunt Kathy
4465,Randy
4466,Jet Skier #1
4467,Jet Skier #2
4468,Jet Skiers
4469,Vampire Puppet
4470,Frederick Ives Hologram
4471,Katherine Blodgett Hologram
4472,Alexander Graham Bell Hologram
4473,Elisha Gray Hologram
4405,Tab Spangler
4439,Father Sean
4386,Bender
4474,Museum Head
4475,SHADOWY CREATURE
4476,Plant Monster
4477,Pane Of Glass
4478,Shrimp Monster
4479,Milton Burkhart
4480,Gravedigger Billy
4481,Cowboy In Black
4482,Ben Cartwright
4483,Child Therapist
4484,2-Year-Old Bart
4485,Grandmotherly Woman
4486,Bart Spider
4487,Milhouse Slug
4488,Wild Beast #1
4489,Wild Beast #2
4490,Wild Beast #3
4491,WILD BEASTS
4492,Emotional Woman
4493,Amer-asian Girl
4494,Bratty Teenage Boy
4495,Bratty Teenage Boy #2
4496,Bratty Teenage Boy #3
4497,Therapist
4498,Old Robot
4499,Silver-haired Priest
4500,Bunny
4501,Terry Bradshaw
4502,Angels
4503,Grampa Gorilla
4504,Dracula Hibbert
4505,Einstein Lisa
4506,Homer's Head
4507,Werewolf Bart
4508,Apu Robot
4509,Moe Pacifier
4510,Lenny Pacifier
4511,Dennis Rodman Pacifier
4512,Strongman
4513,British Woman
4514,Old Marge
4515,Artsy Clerk
4516,Pirate
4517,Wolfcastle Supporters
4518,Bunny Referee
4519,Women On Tour
4520,Dolphin
4521,Thought Bubble Marge
4522,Nana
4523,Younger Milhouse
4524,Italian Woman
4525,Sheila
4526,Tammy's Husband
4527,Kolani
4528,Titi
4529,Nene Bird
4530,Lamborgotti Executive
4531,Goat Woman
4532,Female Grape Stomper
4533,Male Grape Stomper
4534,Francesca Terwilliger
4535,Gino
4536,Italian Sausage Maker
4537,GOAT LADY
4538,Gondola Driver
4540,Joseph
4541,Hibbert Wise Man
4542,Skinner Wise Man
4543,Frink Wise Man
4544,King Herod
4545,Shepherd Carl
4546,Shepherd Lenny
4547,WISE MAN HIBBERT
4548,Baby Jesus
4549,Matthew
4550,Impaled Roman Soldiers
4551,Energizer Bunny
4552,Battery
4553,Cyrus
4555,Elderly Cyrus
4556,Native Wives
4557,Coin Basket
4559,Local Announcer
4560,William H. Macy
4561,Spanish Captain
4562,Spanish Sailor
4563,Painter
4564,Toddler Homer
4565,40-ish Grampa
4566,Myra
4567,Large Frog
4568,6th Graders
4569,Desk Agent
4570,Fun Homer
4571,Serious Homer
4572,Stavros
4573,Salvation Army Driver
4574,Bart-Jack
4575,Bart-waitress
4576,Bart Head
5192,Film Loop
4539,Mary
4577,Coach Krupt
4558,MASON
4578,Go-cart Worker
4579,Eli Stern VI
4580,Willie's Dad
4581,Baby Willie
4582,Scottish Nurse
4583,Groundskeeper Willie's Reflection
4584,Moe Recording
4586,Charity Titters
4587,Panic Room
4588,Bighorn Sheep
4589,Mr. Burns's Reflection
4590,Pompous Explorer
4591,Susan Sarandon
4592,Randy Johnson
4593,Hispanic Man
4594,Antonio Fargas
4595,Female Animal Caretaker
4596,Toot-Toot
4597,Party Goers
4598,Cold Sore
4599,Nascar-type Announcer
4600,SMOOTH-VOICED MAN
4601,Dan Castellaneta
4602,Contestant #3
4603,Female Producer
4604,Verity
4605,Panicky Cameraman
4607,Fox Cameraman
4608,Irish Housekeeper
4609,Sports Anchor #2
4610,Point 'n' Laugh
4611,Rob Reiner
4612,Celebrity Impersonators
4613,Owners
4614,Battleaxe Female Owner
4615,Mike Wallace
4616,Dr. Egoyan
4617,Charlie Chaplin
4618,Jaquitos Leader
4619,Spanish P.A. Announcer
4620,Male Factory Worker
4621,Female Factory Worker
4622,Pleading Factory Worker
4623,Factory Workers
4624,Factory Worker #1
4625,Factory Worker #2
4626,Plant Workers
4628,STARGATE CONVENTIONEERS
4629,College Nerd
4630,COLLEGE NERD #2
4631,Indian Passenger
4632,Indian Man
4633,INDIAN MAN #2
4634,Indian Workers
4635,Indian Worker #1
4636,Indian Worker #2
4637,Indian Worker #3
4638,Kavi
4639,Indian Assistant
4640,Indian Bodyguard
4641,Richard Dean Anderson's Thoughts
4642,Beefeater Lenny
4643,Beefeater Carl
4644,FLANDISH
4645,Moezekiel
4646,Mayflower Crew
4647,Pilgrims
4648,Pilgrim Smithers
4649,Brother Willie
4650,Fletcher Christian
4652,Crew
4653,Bosun Willie
4654,King Homer
4655,Queen Marge
4656,Tahitian Man
4657,Sculptor
4658,Tahitian Juggler
4659,Half Of Crew
4660,Capt. Burns
4661,Old Jewish Woman
4662,Surviving Men
4663,CHIEF PETTY OFFICER WIGGUM
4664,C.P.O. Wiggum
4665,Gilbert O. Sullivan
4666,Wise Old Cat
4667,Baby Itchy
4668,Knives
4669,Hip Audience Members
4670,Juliana Krellner
4671,Principal Upfoot
4672,Mr. Pierce
4673,Assistant G.K. Skinner
4674,Greater Than Or Equal To Sign
4675,Number 8
4676,Number 27
4606,Charles Heathbar
4627,Richard Dean Anderson
4651,Bligh
4677,MELANIE UPFOOT
4678,Sal Bando
4679,Gene Tenace
4680,Mail Lady
4681,Bride
4682,Housekeeper #1
4683,Housekeeper #2
4684,Housekeepers
4685,Facilitator
4686,Bachelor #1
4687,Grumpy-looking Man
4688,Effeminate Bachelor
4689,Good-looking Bachelor
4690,Twin Guy #1
4691,The Players
4692,Will Smith
4693,Museum Employee
4694,Imax Narrator
4695,Melanie Griffith
4696,Little Moe Szyslak
4697,Clarisse Drummond
4698,Wallace Brady
4699,Scientist-type
4700,DETECTIVE #1
4701,Detective #2
4702,HUNCH
4703,Female Left-fielder
4705,BUCK/TABITHA
4706,Sports Talk Radio Host
4707,2nd Duffman
4708,DUFFMEN
4709,Tito
4710,Dragon
4711,James Hetfield
4712,Lars Ulrich
4713,Kirk Hammett
4714,Robert Trujillo
4716,Spirits
4717,Calabresis
4718,Dante Calabresi
4719,DANTE JR.
4720,Primo
4721,Dr. Brentano
4722,Homer Drums
4723,Jack White
4724,Meg White
4725,Skinny
4726,JAZZ MUSICIAN #2/MARBLES
4727,Marbles
4728,Mutt
4729,Smiley
4730,GRIZZLED FEMALE VOICE
4731,Tootsie Childs
4732,Persian Salesman
4733,CLARA PELLER
4734,ROCKY BALBOA
4735,Nascar Announcer
4736,Contractors
4737,Contractor #1
4738,Contractor #2
4739,Mr. Peanut
4740,Coaster Weirdoes
4741,Male Coaster Weirdo
4742,Female Coaster Weirdo
4743,Teen Girl
4744,SIR MIX-A-LOT
4745,50-Foot Lenny
4746,Invisible Carl
4747,SOUTHERN TV THERAPIST
4748,DR. PHIL
4749,Fudge Box
4750,Heckler #1
4751,Heckler #2
4752,Shape
4753,Golem
4754,Female Golem
4755,Orson Welles
4756,Production Assistant
4757,Recruiter #1
4758,Recruiter #2
4759,Drill Sergeant
4760,Female Sergeant
4761,Cereal Captain
4762,Southern Soldier
4763,Assorted Townspeople
4764,Homeless Lady
4765,Meek Assistant
4766,Dwarf Cop
4767,Tweedy Writers
4768,Tom Wolfe
4769,Admirers
4770,Festival Host
4771,Gore Vidal
4772,Woman At Festival
4773,Man At Festival
4774,Michael Chabon
4775,Stoner In Audience
4776,Jonathan Franzen
4777,Older Vermont Man
4778,Grad Students
4779,Vermont Woman
4780,Other Men
4781,Max
4704,TABITHA
4782,OLDER WOMAN'S VOICE
4783,Max's Widow
4784,Opal
4785,Prof. Stein
4786,Disclaimer
4787,Skinny Kid
4788,Anguished Man
4789,iPod
4790,"DEWEY BUNNEL OF ""AMERICA"""
4791,Spider-Man
4792,Dr. Octopus
4793,Greystash
4794,ANGELICA
4795,Snake Wizard
4796,2-headed Woman
4797,Dummy
4798,MUFFLED FEMALE VOICE
4799,T.R. Francis
4800,Galahad
4801,Maluicious Krubb
4802,Angelica Button
4803,Telephone Worker
4804,Ice Dancers
4805,Elvis Stojko
4806,Snowman
4807,Candy Cane
4808,Grumple
4809,Phillip
4810,Costington's Daughter
4811,PEPPY FEMALE TV ANNOUNCER
4812,13-Year-Old Patty
4813,7-Year-Old Marge
4814,Leather-skinned Man
4815,Salespeople
4816,Gil's Boss
4817,Grumples
4818,Female Candy Worker
4819,Candy Workers
4820,Male Candy Worker
4822,Zeke
4823,Grizzled Old Salt
4824,Fausto
4825,Voice From Diorama
4826,Weather Forecaster
4827,Preacher
4828,Man In I.N.S. Jacket
4829,Mermaid
4830,GRUFF JAPANESE SAILOR
4831,Lumberjack
4832,Meaux
4833,Gendarme Wiggum
4834,Footman Mel
4835,All Partygoers
4836,Bandit
4837,Bart-man
4838,The Serpent
4839,Poison Lenny
4840,Bathing Beauty
4841,Cletus' Son
4842,NATIVE AMERICAN REPORTER
4843,John Squawking Bear
4844,Hippie Hulk
4845,PRETTY BLONDE GIRL
4846,Teen Boy
4847,Odd-looking Man
4848,Darcy's Mom
4849,Darcy's Dad
4850,11-Year-Old Moe
4851,8-Year-Old Lenny
4852,8-Year-Old Carl
4853,8-Year-Old Barney
4854,8-Year-Old Homer
4855,Other Children
4856,8-Year-Old Wiggum
4857,16-Year-Old Wiggum
4858,24-Year-Old Wiggum
4859,32-Year-Old Wiggum
4860,24-Year-Old Homer
4861,Grieving Widow
4862,32-Year-Old Homer
4863,Band Leader
4864,8-Year-Old Frink
4865,8-Year-Old Eleanor
4866,24-Year-Old Eleanor
4867,32-Year-Old Eleanor
4868,8-Year-Old Marge
4869,8-Year-Old Comic Book Guy
4870,24-Year-Old Marge
4871,Young Sea Captain
4872,Climber #1
4873,Climber #2
4874,Blind Climber
4875,MANLY VOICE
4876,James Patterson
4877,Dark Stanley
4878,School Psychologist
4879,George W. Bush
4880,12-YEAR-OLD YOKEL GIRL
4881,11-YEAR OLD YOKEL GIRL
4882,10-YEAR OLD YOKEL BOY
4883,9-YEAR OLD YOKEL BOY
4884,8-YEAR OLD YOKEL GIRL
4885,7-YEAR OLD YOKEL BOY
4886,6-YEAR OLD YOKEL BOY
4887,Chinese Restaurateur
4888,Dr. Swanson
4889,Videogame Narrator
4890,Witney Spuckler
4891,Jitney Spuckler
4892,BIRTHDAY
4893,INCEST
4894,Spuckler Kids
4895,CRYSTAL METH
4896,Stephen Sondheim
4897,Dog Statue
4898,Psychologist
4899,Andy Dick
4900,Moon Cletus
4901,Selma's Brain
4902,Box Delivery Man
4903,Scariest Driver
4904,Delivery People
4905,Winged Dragon
4906,Male Assistant
4907,Female Assistant
4908,Male Coworker
4909,Male Dmv Suit
4910,Female Dmv Suit
4911,Flint Drywall
4912,Tabloid Editor
4913,Paris Texan
4914,Rose Quimby
4915,MARIA SHRIVER KENNEDY QUIMBY
4916,Celebrities
4917,Enrico Irritazio
4918,Attractive Woman #1
4919,Attractive Woman #2
4920,Portly Wizard
4921,Elf Marge
4922,VENDOR APU
4923,Large Cobra
4924,Enchantress Krabappel
4925,Bird Skinner
4926,Troll Moe
4927,Shadow Knight
4928,Wench Milhouse
4929,Pixie Head
4930,Wenches
4931,East Indian Girl
4932,East Indian Father
4933,Rogue Dolph
4934,Rogue Kearney
4935,Rogue Jimbo
4936,British Announcer
4937,Male Fan #1
4938,Male Fan #2
4939,Nelson's Head
4940,Viking Comic Book Guy
4941,Satyr Largo
4942,Ronaldo's Thoughts
4943,Spanish Baseball Announcer
4944,Springfield Fans
4945,Joe Laboot
4946,Shelbyville Manager
4947,Old Bart
4948,Old Milhouse
4949,Ghost Marge
4950,Sheep #1
4951,Sheep #2
4952,Dogs
4953,Firemen
4954,Wagon Wheel Demonstrator
4955,Winning Farmer
4956,Grim Farmer
4957,Dispatch Operator
4958,Sharquelle
4959,Strangles
4960,COPS/TEACHERS/STUDENTS
4961,Kiefer Sutherland
4962,Hazmat Guy
4963,Jimbo's Mom
4964,Jack Bauer
4965,Chloe O'Brien
4966,Cosine
4967,Family Members
4968,Dr. Hwang
4969,Hip Hop-style Announcer
4970,Tooth Decay
4971,Gum Disease
4972,Bad-ass Voice
4973,Luda-Crest
4974,Ludacris
4975,2nd Hygienist
4976,Dental Assistant
4977,Prescott Butterfat III
4978,Stripper
4979,Strippers
4980,Slacker Girl
4981,Slacker Dude
4982,Clearly Dubbed-in Voice
4983,Store Announcer
4984,Lionel Richie
4985,Improv Actor
4986,Improv Actress
4988,Plane Computer
4989,Sad Boy
4990,Widow
4991,Marcello
4992,Hockey Player
4993,Placido Domingo
4994,Elegant Man
4995,Shrill Voice
4996,Dorothy
4997,JULIA
4998,Bedtime Krusty Doll
4999,Jersey Girl Customer
5000,Sleazy-looking Woman
5001,Smug Young Man
5002,Smug Woman
5003,Smug Liberal Man
5004,Gay Men
5005,Gerta
5006,Tow Driver Prisoner #1
5007,Tow Driver Prisoner #2
5008,Tow Driver Prisoner #3
5009,Singing Prisoners
5010,Train Engineer
5011,Tow Driver Prisoners
5013,Bank Patrons
5015,Father Donnelly
5016,Senate Mouse
5017,Elevator Voice
5018,MEN IN CROWD
5019,Aliens
5020,Hispanic Teen
5021,Passenger
5022,First Officer
5023,Second Officer
5024,Videogame Businessman
5025,Old-style Operator
5026,NERD
5027,NORBERT
5028,GAYLORD Q. TINKLEDINK
5029,UNCLE NORBERT
5030,UNCLE ZACK
5031,Mr. Johnson
5033,Korean Singer
5034,Tintin
5035,Dan Clowes
5036,Alan Moore
5037,Art Spiegelman
5038,CUTE GIRL
5039,BERNICE
5040,Vietnamese Woman
5041,Husband #1
5042,Husbands
5043,Husband #2
5044,Husband #3
5045,2nd Business Woman
5046,Jack Black
5047,Latino Male Clerk
5048,Salesman #1
5049,Salesman #2
5050,Sexy Saleswoman
5051,Opal's Audience
5052,Keith Olbermann
5053,Talking Frog
5054,Disclaimer Announcer
5055,Tall Cowboy
5056,Wes Doobner
5057,Sideshow Bob's Mother
5058,Sideshow Bob's Father
5059,Skratt
5060,Skratts
5061,Hispanic Crowd
5062,Memory Wiggum
5063,Memory Marge
5064,Memory Homer
5065,High School Glee Club
5066,Memory Lisa
5067,Memory Bart
5068,20-Year-Old Homer
5069,Memory Duffman
5070,RECORDED SIDESHOW MEL VOICE
5071,Teenage Fast-food Workers
5072,Cheesy McMayor
5073,Dan Rather
5074,News Producer
5075,Candidates
5076,Farmer's Wife
5077,Ivy League-type
5078,Ivy League-types
5079,Scruffy Blogger
5080,Jon Stewart
5081,CAMPAIGN ANNOUNCER
5082,Senator Whinergirl
5083,HILLARY
5084,Campaign Worker #1
5085,Senator Vane
5086,GOV. HUNTINGCHURCH
4987,Colby
5032,Milo
5014,Ted Nugent
5088,Fred Thompson
5089,Locals
5090,Dennis Kucinich
5091,Adriatica Vel Johnson
5092,Clarence Nitbaum
5093,Democrats
5094,Young Lou
5095,Young Comic Book Guy
5097,Prof. August's Thoughts
5098,Gas Man
5099,College Kid
5100,2nd College Kid
5101,Buxom Coed
5102,Patron
5103,MUSCLE-BOUND IDIOT DEPARTMENT HEAD
5104,Kurt Loder
5105,SECOND ZOMBIE
5106,THIRD ZOMBIE
5107,Wolfman
5108,Tunnel Of Love Carny
5109,Bonnie
5110,Clyde
5111,Clyde's Thoughts
5112,Newsreel Narrator
5113,Franklin Roosevelt
5114,Japanese Ambassador
5115,Mexican Mouse
5116,Robby Robin
5117,The Vamp
5118,Shady
5119,Moe Dog
5120,Snooty Male Flea
5121,Lady Bitington
5122,Siamese Cats
5123,Upper-class Fleas
5124,Lisa Puppy
5125,Bart Puppy
5126,Dog Catcher Willie
5127,Wacky Dog
5128,DOGCATCHER WILLIE
5129,Johnny Rotten
5130,Nancy
5131,Sid
5132,Male Punk Rock Fan
5133,Steve
5134,Paul Cook
5135,Texan Announcer
5136,Texan Crowd
5137,Punk #1
5138,Punk #2
5139,Mike
5140,School Nurse
5141,Terry Gross
5142,Betsy
5143,HOTDOG VENDOR
5144,Pepper Vendor
5145,Sad-looking Woman
5146,Happy Little Elves
5147,Female Prisoner
5148,Prisoner Lisa
5149,Bald Detective
5150,Red-haired Detective
5151,E.T. Reporter
5153,Annette
5154,Smoke Lisa
5155,Lillian Hellman
5156,Smoke Historical Figures
5157,Ballerinas
5158,Male Dancer
5159,Ballerina
5160,Dancer Bumped Into
5161,Dancer Who Bumped
5162,2nd Ballerina
5163,3rd Ballerina
5164,4th Ballerina
5165,Fema Official
5166,Kermit the Frog
5167,Royce
5168,COUNTRY V.J.
5169,Natalie Maines
5170,Emily Robison
5171,Martie Maguire
5172,Lurleen's Boyfriend
5173,Robot-singing Voice
5174,Trans-Clown-o-Morph
5175,Head Pterodactyl-bot
5176,Golf Announcer
5177,Cheddarbarrel
5178,4-h Judge
5179,ACTIVIST
5180,Solarpanel
5181,COMPOST
5182,Stabbed-in-jail
5183,Homer Puppet
5184,Marge Puppet
5185,Head Caterer
5186,Country Preacher
5187,Hillbilly Guests
5188,Cow In Truck
5189,Mr. Kinkaid
5190,Head Board Member
5191,Other Board Members
5096,Prof. August
5193,2nd Film Loop
5194,Jim Jarmusch
5195,Bouncer
5196,Male Audience Member
5197,Female Audience Member
5198,Male Audience Member #2
5199,People On Street
5200,Woman On Street
5201,Man On Street #2
5202,Male Filmgoer
5203,Man On Street
5204,John C. Reilly
5205,Female Employee
5206,Hippo Critter
5207,Hippo #1
5208,Hippo #2
5209,Hippo #3
5210,Hippos
5211,Fozzy
5212,Lance Armstrong
5213,Hand
5214,Female Automated Voice
5215,Little Homer
5216,Celebrity Reporter
5217,Paparazzi
5218,Theater Actor
5219,Drew Carey
5220,Krusketeers
5221,C.J.
5223,Channel 6 Executive
5224,Stagehands
5225,Ira Man
5226,Protestant Leprechaun
5227,Catholic Leprechaun
5229,Urchin
5230,Mulk
5231,Lucky Jim
5232,Clay Roberts
5233,Denis Leary
5234,Brian Grazer
5235,Hawaiian Bartender
5236,Hawaiian Barflies
5237,Australian Bartender
5238,Australian Barfly
5239,Australian Barflies
5240,Swedish Bartender
5241,Swedish Barflies
5242,Warrior Statue
5243,Incan Warriors
5244,Vacu-bot
5245,BART-LIKE VOICE
5246,Joe Montana
5247,Quenly
5248,Devon
5249,Cap'n Crunchy
5250,Tricky Rabbit
5251,Threecan Sam
5253,3-Year-Old Lisa
5254,5-Year-Old Bart
5255,Sylvia
5256,20-Year-Old Patty
5257,20-Year-Old Selma
5258,Ruthie
5259,Doreen
5260,Bureaucrat
5261,People In Line
5262,Ghost Julio
5263,Ghost Toddler
5264,Talking Credenza
5265,Man In Bar
5266,Female Event Host
5267,Merl Reagle
5268,Will Shortz
5269,Santas
5270,Dr. King
5271,Mall Worker
5272,Brainiac Bar Man
5273,Smug Salesman
5274,Mapple Shoppers
5275,Male Shopper
5276,Steve Mobbs
5277,MIDDLE EASTERN BOY
5278,Bashir
5279,Mina
5280,Octopus
5281,Arab Man
5282,Thought Bubble Lenny
5283,Amid
5284,Blue Genie
5285,Billionaire
5286,Billionaires
5287,Scared Billionaire
5288,Jeff Bezos
5289,Poker-playing Billionaire
5290,Suburban Mother
5291,Wall-E
5292,Cube-Shaped Homer
5293,Mark Cuban
5294,Man In Gorilla Suit
5295,Angel Mark Cuban
5296,Muk Mu
5297,Swarm
5252,Alberto
5298,Marv Albert
5299,Millionaire
5300,Art Instructor
5302,Folk Art Singer
5303,Prof. Hobbes
5304,Mrs. Hobbes
5305,Fairy Princess
5306,Two-Nicorn
5307,Immigration Official
5308,Dragon Kearney
5309,Goblin Jimbo
5310,Teenage Vance Connor
5311,Vance Connor
5312,Teenage Carl
5313,Al Gore
5314,Administrators
5315,Jock #1
5316,Jock #2
5317,Old Italian Man
5318,Rest Of Kids
5319,Voices From Sauce
5320,Student With Glasses
5321,Student Reporter
5322,TEEN MAUDE FLANDERS
5323,Debbie Pinson
5324,Teenage Selma
5325,Teenage Patty
5326,Young Smithers
5327,Mr. Becker
5328,Daffodils Reading Group
5329,Boys' Chorus
5330,Girls' Chorus
5331,Other Boys
5332,Barge Captain
5333,Au Pair
5334,Male Neighbor
5335,Female Neighbor
5336,Eerie Voice
5337,2nd Orderly
5338,Dwight Eisenhower
5339,Nancy Gladness
5340,Nat Gladness
